Mumbai Carters Blue Family Restaurant,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Hotel Swastik,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Hotel Swastik,https://www.zomato.com/manipal/yummys-restro-vidyaratna-nagar
Fresh Juice World,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Fresh Juice World,https://www.zomato.com/manipal/yummys-kitchen-vidyaratna-nagar
Kouzina Kafe - The Food Court,https://www.zomato.com/manipal/new-tiwari-chat-eshwar-nagar
Saiba,https://www.zomato.com/manipal/dishes-family-restaurant-vidyaratna-nagar
Inox,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Inox,https://www.zomato.com/manipal/the-blind-spot-cafe-vidyaratna-nagar
Saim Select,https://www.zomato.com/manipal/barista-eshwar-nagar
Saim Select,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Saim Select,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Saim Select,https://www.zomato.com/manipal/burger-it-up-kunjibettu-udupi
Yo Dragon,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Yo Dragon,https://www.zomato.com/manipal/sanvika-foodzo-vidyaratna-nagar
Dusk Till Dawn,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Dusk Till Dawn,https://www.zomato.com/manipal/the-biryani-treat-vidyaratna-nagar
Slurpy Shakes,https://www.zomato.com/manipal/baskin-robbins-vidyaratna-nagar
Slurpy Shakes,https://www.zomato.com/manipal/shivanna-donne-biryani-brahmagiri-udupi
Slurpy Shakes,https://www.zomato.com/manipal/7-degrees-kinnimulki-udupi
Slurpy Shakes,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kunjibettu-udupi
Asian K Flavour,https://www.zomato.com/manipal/barista-eshwar-nagar
Asian K Flavour,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Asian K Flavour,https://www.zomato.com/manipal/spicy-kitchen-saralebettu
Shake Shack,https://www.zomato.com/manipal/the-belgian-waffle-co-tiger-circle
Shake Shack,https://www.zomato.com/manipal/dolce-desserts-tiger-circle
Shake Shack,https://www.zomato.com/manipal/dominos-pizza-kunjibettu-udupi
Shake Shack,https://www.zomato.com/manipal/cupcake-bliss-cakes-desserts-kunjibettu-udupi
Big Boss,https://www.zomato.com/manipal/barista-eshwar-nagar
Big Boss,https://www.zomato.com/manipal/malika-white-lotus-hotel-maruthi-veethika
Big Boss,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
The Book Cafe,https://www.zomato.com/manipal/payohima-1-eshwar-nagar
